ID;Nom;Penom;Campus;Promotion;Annee_Scolaire;Credit_ECTS;Absences;Entreprise_Partenaire;Status;Cursus;Date_CDI;Concurrent_de_Supinfo;Mobilite
195835;Cummerata;Kian;NANTES;ASC1;2020;28;4;Roberts;STAGIAIRE;En cours;;;A pied
220881;Herman;Jan;NICE;BSC;2020;178;8;Quitzon;STAGIAIRE;En cours;;;Bus
274503;McLaughlin;Diana;LA REUNION;MSC1;2020;231;26;O'Hara Johns S.A.R.L.;STAGIAIRE;En cours;;;Voiture
228392;McKenzie;Ilene;LILLE;MSC2;2020;316;23;Stokes S.A.R.L.;STAGIAIRE;Stoppé;;ETNA;Train
298665;Satterfield;Adam;TOURS;BSC;2020;194;13;Kuhic SAS;CONTRAT PRO;Terminé;;;Voiture
223091;Emmerich;Leslie;LA REUNION;ASC1;2020;39;17;Pacocha;STAGIAIRE;En cours;;;Velo
296929;Breitenberg;Sydnie;LA REUNION;MSC2;2020;268;36;Orn;CONTRAT PRO;Terminé;18/04/2020;;A pied
212839;Bechtelar;Brady;TOURS;MSC1;2020;222;12;Jacobi;CONTRAT PRO;Stoppé;;Digital Campus;Velo
293398;Rowe;Isom;MARSEILLE;BSC;2020;152;47;Johnston;STAGIAIRE;Terminé;;;Voiture
176219;King;Rebeka;CAEN;ASC1;2020;26;22;Quitzon S.A.R.L.;STAGIAIRE;En cours;;;Voiture
277458;Ratke;Virgil;NANTES;MSC1;2020;226;8;Padberg Pfeffer SARL;CONTRAT PRO;En cours;;;A pied
266179;Larkin;Maximillian;NANTES;MSC2;2020;331;39;Breitenberg S.A.R.L.;STAGIAIRE;Terminé;27/01/2020;;Train
166371;Cormier;Gwendolyn;MULHOUSE;ASC1;2020;18;27;Pfannerstill;STAGIAIRE;Stoppé;;Ensimag;A pied
201420;Kuhn;Nikita;TOURS;MSC1;2020;259;12;Morissette;CONTRAT PRO;Terminé;;;Voiture
224300;Feest;Rosetta;MULHOUSE;BSC;2020;120;31;Schaefer SARL;CONTRAT PRO;Terminé;;;Velo
225894;Tremblay;Kiara;LILLE;MSC1;2020;241;16;McDermott S.A.R.L.;STAGIAIRE;En cours;;;Voiture
186664;Quitzon;Joel;MARSEILLE;ASC2;2020;110;10;Berge SARL;STAGIAIRE;Stoppé;;Digital Campus;Train
212770;Leffler;Alfredo;RENNE;ASC1;2020;19;48;Parker;STAGIAIRE;Stoppé;;;Bus
273980;Hahn;Kattie;MARSEILLE;ASC2;2020;90;23;Kirlin;STAGIAIRE;Terminé;;;Voiture
228458;Turcotte;Lacy;LYON;BSC;2020;146;43;Botsford;STAGIAIRE;Terminé;;;A pied
279830;Baumbach;Dahlia;NANTES;ASC1;2020;9;49;Leuschke SARL;STAGIAIRE;Terminé;;;A pied
277706;Schinner;Alvena;LYON;ASC1;2020;4;15;Farrell Stiedemann S.A.;STAGIAIRE;Stoppé;;Ensimag;A pied
290046;Deckow;Madyson;LA REUNION;ASC2;2020;61;8;Tromp Medhurst S.A.;STAGIAIRE;En cours;;;Voiture
220640;Haley;Jayde;BORDEAUX;ASC2;2020;135;12;Herzog Balistreri SA;STAGIAIRE;Terminé;;;Voiture
227400;Funk;Jany;STRASBOURG;MSC2;2020;347;39;Ledner S.A.;CONTRAT PRO;Stoppé;;ETNA;A pied
183646;Borer;Litzy;LA REUNION;ASC1;2020;43;32;Schulist S.A.R.L.;STAGIAIRE;Stoppé;;ETNA;Velo
224759;Mohr;Neal;BORDEAUX;ASC1;2020;6;28;Hane SARL;STAGIAIRE;Terminé;;;Voiture
174833;Beier;Carlos;CAEN;BSC;2020;194;16;Mertz Tillman SA;STAGIAIRE;Terminé;;;Train
247492;Emmerich;Lyla;NANTES;ASC2;2020;101;0;Kub;STAGIAIRE;Terminé;;;A pied
276087;Ward;Janet;RENNE;BSC;2020;122;20;Rempel S.A.;CONTRAT PRO;Terminé;;;Velo
292269;Jenkins;Junius;MARSEILLE;MSC2;2020;282;37;Jacobson;CONTRAT PRO;Terminé;01/03/2020;;A pied
266185;Senger;Hannah;RENNE;ASC2;2020;63;30;Abernathy SAS;STAGIAIRE;En cours;;;Bus
176769;McGlynn;Kiley;LILLE;MSC1;2020;185;5;D'Amore;STAGIAIRE;Stoppé;;Epita;Bus
270878;Kassulke;Jammie;MULHOUSE;MSC2;2020;287;30;Keeling SA;STAGIAIRE;Terminé;14/11/2020;;Velo
197476;Schroeder;Aaron;NANTES;MSC1;2020;270;47;Bosco Aufderhar S.A.;STAGIAIRE;Stoppé;;Digital Campus;Train
162737;Padberg;Rosemary;RENNE;BSC;2020;145;19;Johns Hahn SAS;STAGIAIRE;Stoppé;;Epita;A pied
201415;Effertz;Dewitt;NANTES;BSC;2020;199;7;Klein Reilly SA;CONTRAT PRO;Stoppé;;;Velo
237064;Stokes;Bailey;LILLE;MSC2;2020;282;26;Lesch SA;STAGIAIRE;Stoppé;;Télécom ParisTech;Bus
243494;Price;Luigi;NANTES;MSC2;2020;311;18;Ernser Balistreri S.A.;STAGIAIRE;Terminé;03/09/2020;;A pied
233029;Prosacco;Loyal;NANTES;MSC1;2020;257;0;Adams;CONTRAT PRO;Stoppé;;;A pied
281787;Bogan;Orville;PARIS;ASC1;2020;68;4;Smitham;STAGIAIRE;Terminé;;;Voiture
179092;Lehner;Minerva;BORDEAUX;ASC2;2020;107;30;Harris Anderson S.A.S.;STAGIAIRE;Terminé;;;Train
292761;Leffler;Otto;BORDEAUX;MSC2;2020;263;48;Moen SARL;STAGIAIRE;Stoppé;;ETNA;A pied
181249;Kris;Marcos;MULHOUSE;MSC1;2020;269;31;Stehr;CONTRAT PRO;Terminé;;;Bus
191074;Oberbrunner;Lavada;TOURS;ASC2;2020;96;23;Quigley;STAGIAIRE;Terminé;;;A pied
215277;Jaskolski;Aylin;TOURS;MSC2;2020;341;35;Bode;CONTRAT PRO;Terminé;21/07/2020;;Velo
157919;Lowe;Oral;LILLE;MSC1;2020;247;3;Weber;STAGIAIRE;Terminé;;;Velo
204257;Kuvalis;Silas;NICE;MSC2;2020;304;2;Sanford S.A.R.L.;STAGIAIRE;Stoppé;;École Polytechnique X;Bus
276091;Ankunding;Ned;STRASBOURG;MSC1;2020;227;15;Schimmel Sanford et Fils;STAGIAIRE;En cours;;;Velo
239580;Shanahan;Callie;MULHOUSE;MSC1;2020;217;21;Orn Ullrich S.A.;CONTRAT PRO;En cours;;;Voiture
246130;Kovacek;Clotilde;PARIS;ASC2;2020;114;13;Gusikowski S.A.S.;STAGIAIRE;Terminé;;;Voiture
191807;Littel;Vincenza;LYON;MSC1;2020;221;29;Lockman S.A.;CONTRAT PRO;En cours;;;Bus
151727;Bergstrom;Aryanna;MARSEILLE;MSC2;2020;248;15;Zemlak;STAGIAIRE;Terminé;14/12/2020;;A pied
209963;Brekke;Frances;CAEN;MSC2;2020;282;2;McCullough S.A.R.L.;STAGIAIRE;Stoppé;;ETNA;Bus
244551;Rohan;Flo;NICE;ASC1;2020;36;8;Stokes;STAGIAIRE;Terminé;;;Voiture
166870;Vandervort;Pearl;LYON;MSC1;2020;199;12;Medhurst;STAGIAIRE;Stoppé;;Digital Campus;A pied
190901;Watsica;Elva;BORDEAUX;BSC;2020;163;32;Schuppe;CONTRAT PRO;Terminé;;;Voiture
218785;Ziemann;Kayley;LYON;MSC2;2020;246;49;Schulist S.A.;CONTRAT PRO;Terminé;18/11/2020;;Train
243348;Mueller;Anabelle;CAEN;BSC;2020;177;40;Jerde;CONTRAT PRO;Stoppé;;;Train
185989;Braun;Pete;PARIS;MSC1;2020;225;37;Gaylord SA;STAGIAIRE;Stoppé;;Epitech;A pied
250582;Conn;Malcolm;RENNE;BSC;2020;137;21;Nicolas Crist et Fils;STAGIAIRE;En cours;;;A pied
297700;Sanford;Theo;NANTES;ASC1;2020;19;36;Flatley;STAGIAIRE;En cours;;;Voiture
168372;Kuvalis;Rodrick;LYON;MSC2;2020;322;34;Runolfsdottir Senger SARL;STAGIAIRE;Stoppé;;;A pied
232842;Hintz;Mckayla;NANTES;MSC1;2020;268;33;Hane;CONTRAT PRO;Stoppé;;Epitech;Train
203552;Mills;Pierre;NANTES;BSC;2020;206;21;Kutch;STAGIAIRE;Terminé;;;Bus
191552;Kilback;Elvera;NICE;ASC1;2020;5;41;Wiza;STAGIAIRE;Stoppé;;Télécom ParisTech;Train
242763;Bernier;Jaylan;CAEN;MSC1;2020;211;49;Shields;CONTRAT PRO;Stoppé;;ESGI;Velo
193046;Simonis;Neoma;MULHOUSE;MSC1;2020;226;30;Gleichner;STAGIAIRE;En cours;;;Voiture
179972;Goyette;Aida;NANTES;ASC2;2020;128;12;Weissnat Jast et Fils;STAGIAIRE;Stoppé;;42;Train
294561;Little;Iliana;PARIS;ASC1;2020;13;14;Balistreri;STAGIAIRE;Terminé;;;Voiture
265725;Howell;Celine;NANTES;MSC1;2020;220;22;Kutch SAS;STAGIAIRE;Terminé;;;Voiture
186570;Stracke;Lorena;CAEN;MSC2;2020;331;3;Shields et Fils;CONTRAT PRO;Terminé;11/07/2020;;Train
163223;Harris;Moriah;TOURS;BSC;2020;187;21;Padberg;CONTRAT PRO;Terminé;;;A pied
299498;Hoppe;Cecile;MULHOUSE;MSC1;2020;266;45;Kreiger;CONTRAT PRO;Stoppé;;École Polytechnique X;Voiture
180559;O'Keefe;Queen;LILLE;ASC2;2020;136;37;Wiegand S.A.S.;STAGIAIRE;En cours;;;Velo
231599;Boyer;Emilia;LYON;ASC1;2020;5;4;Anderson;STAGIAIRE;En cours;;;Voiture
164912;Tremblay;Kendrick;NANTES;ASC1;2020;40;8;Gaylord;STAGIAIRE;Terminé;;;Bus
158608;Spencer;Juliana;NICE;ASC2;2020;78;41;Gulgowski et Fils;STAGIAIRE;En cours;;;Voiture
162795;Gleichner;Beth;STRASBOURG;MSC1;2020;261;15;Leuschke Ortiz SA;STAGIAIRE;Terminé;;;Train
202159;Fay;Chyna;LILLE;MSC2;2020;338;0;Mills SARL;STAGIAIRE;Stoppé;;Ensimag;Voiture
151493;Lebsack;Isom;LILLE;BSC;2020;177;16;Botsford;STAGIAIRE;En cours;;;Train
234257;Upton;Kathlyn;LILLE;MSC2;2020;298;0;Dach SAS;STAGIAIRE;Terminé;07/02/2020;;Voiture
177193;Adams;Hassan;TOURS;ASC1;2020;24;32;Feeney et Fils;STAGIAIRE;Stoppé;;;Voiture
238915;Beatty;Lennie;BORDEAUX;MSC1;2020;249;31;Witting;CONTRAT PRO;Stoppé;;Epita;Velo
198681;Crist;Cindy;BORDEAUX;ASC1;2020;65;43;Mante SA;STAGIAIRE;En cours;;;Velo
243281;D'Amore;Brenda;MULHOUSE;BSC;2020;139;1;Stehr;CONTRAT PRO;En cours;;;A pied
188644;Schoen;Amara;LYON;MSC1;2020;265;44;Harber;STAGIAIRE;Terminé;;;Bus
275695;Hodkiewicz;Marietta;MARSEILLE;BSC;2020;131;11;Glover S.A.;CONTRAT PRO;En cours;;;Velo
203721;Bahringer;Horacio;PARIS;MSC2;2020;301;2;Ritchie;CONTRAT PRO;Terminé;05/08/2020;;Velo
228314;Green;Dario;NANTES;ASC1;2020;55;46;Zemlak;STAGIAIRE;En cours;;;Train
215208;Bechtelar;Judson;BORDEAUX;MSC1;2020;269;48;Nader;CONTRAT PRO;Stoppé;;École Polytechnique X;Bus
220410;Gerhold;Paolo;BORDEAUX;BSC;2020;125;31;Casper;STAGIAIRE;Stoppé;;42;Train
206429;Wintheiser;Piper;NANTES;MSC1;2020;183;43;Roob SARL;STAGIAIRE;En cours;;;Voiture
287831;Powlowski;Viola;PARIS;ASC2;2020;136;50;Gibson;STAGIAIRE;En cours;;;Velo
254415;Bernhard;Chelsey;CAEN;ASC2;2020;134;5;Labadie;STAGIAIRE;Stoppé;;Digital Campus;Train
253118;Lueilwitz;Merle;BORDEAUX;ASC2;2020;126;41;Oberbrunner;STAGIAIRE;Terminé;;;Voiture
297537;Rolfson;Oma;LA REUNION;MSC2;2020;317;24;Schoen SA;CONTRAT PRO;Terminé;17/01/2020;;Bus
257677;Ledner;Alfredo;RENNE;MSC2;2020;304;47;Parisian;STAGIAIRE;Stoppé;;;Train
171016;Bednar;Otho;NICE;BSC;2020;158;28;Schuppe;CONTRAT PRO;Stoppé;;Epitech;Train
197923;Reynolds;Braden;MARSEILLE;BSC;2020;184;48;Schowalter;CONTRAT PRO;Terminé;;;Bus
293964;Leannon;Charlene;MARSEILLE;MSC1;2020;229;27;Sauer;STAGIAIRE;En cours;;;Velo
253085;Pacocha;Lia;LILLE;ASC2;2020;78;35;Gusikowski SA;STAGIAIRE;En cours;;;Bus
212494;Walsh;Camren;PARIS;BSC;2020;204;26;Krajcik;CONTRAT PRO;En cours;;;Voiture
215963;Heller;Myrtle;CAEN;ASC2;2020;98;32;Jacobson Emard SA;STAGIAIRE;Terminé;;;Bus
273152;Langosh;Seth;MULHOUSE;BSC;2020;193;31;Beier S.A.;STAGIAIRE;Terminé;;;Velo
205159;Crona;Gina;LA REUNION;BSC;2020;188;34;McCullough Hagenes SA;STAGIAIRE;En cours;;;A pied
193349;Cartwright;Winona;LILLE;MSC1;2020;232;8;Walker Kuhn SARL;STAGIAIRE;Stoppé;;42;Voiture
201738;Beier;Kristy;STRASBOURG;ASC2;2020;82;15;Lubowitz Raynor S.A.R.L.;STAGIAIRE;Stoppé;;Ensimag;Voiture
189156;Altenwerth;Annabelle;NICE;BSC;2020;147;15;King;CONTRAT PRO;En cours;;;Voiture
249234;Connelly;Nicolas;LILLE;BSC;2020;196;5;Durgan;CONTRAT PRO;En cours;;;Voiture
269593;Bogisich;Susana;CAEN;MSC2;2020;251;0;Gleason Shields SA;STAGIAIRE;Stoppé;;Digital Campus;Voiture
258858;Casper;Lempi;MULHOUSE;BSC;2020;175;1;Legros S.A.R.L.;CONTRAT PRO;Stoppé;;ETNA;Velo
154259;Osinski;Regan;TOURS;MSC1;2020;232;45;Bergstrom;STAGIAIRE;Terminé;;;Velo
181360;Bechtelar;Imani;NICE;BSC;2020;128;40;VonRueden;STAGIAIRE;Terminé;;;Voiture
295943;Pouros;Darien;PARIS;MSC1;2020;215;24;Beahan;CONTRAT PRO;En cours;;;Voiture
201282;Romaguera;Norma;MARSEILLE;MSC2;2020;271;16;Heller SA;CONTRAT PRO;Terminé;30/10/2020;;A pied
263305;Becker;Regan;MULHOUSE;MSC1;2020;275;36;Fay Hermann SARL;CONTRAT PRO;Terminé;;;Voiture
157468;Labadie;Joseph;LYON;ASC1;2020;47;11;O'Kon;STAGIAIRE;En cours;;;Velo
263256;Labadie;Alex;NANTES;ASC2;2020;62;13;Bernier;STAGIAIRE;Stoppé;;Télécom ParisTech;Train
229387;Homenick;Katheryn;LYON;MSC1;2020;191;7;Bechtelar;STAGIAIRE;En cours;;;Train
173168;Kris;Angelo;LA REUNION;MSC1;2020;191;50;Denesik SA;STAGIAIRE;Terminé;;;Voiture
248307;Brown;Daisy;PARIS;MSC2;2020;268;27;Legros S.A.;CONTRAT PRO;Terminé;27/01/2020;;Bus
153848;Hill;Elna;CAEN;BSC;2020;123;22;Bins;CONTRAT PRO;Terminé;;;Velo
217741;Kling;Bernhard;LYON;MSC1;2020;251;48;Pagac;STAGIAIRE;Stoppé;;Epitech;A pied
237351;Raynor;Era;MULHOUSE;BSC;2020;175;16;Wiegand Waelchi S.A.R.L.;CONTRAT PRO;Terminé;;;Voiture
286894;Veum;Norma;NANTES;MSC2;2020;308;38;Hessel Grimes S.A.R.L.;CONTRAT PRO;Stoppé;;ESGI;A pied
192989;Schumm;Delfina;CAEN;MSC1;2020;239;43;Nader;STAGIAIRE;En cours;;;Train
245996;Strosin;Brook;NANTES;ASC2;2020;126;3;Hermiston;STAGIAIRE;Stoppé;;Epita;Voiture
210911;Fadel;Davion;NICE;MSC1;2020;200;7;Torp;CONTRAT PRO;Terminé;;;Bus
218100;Mayer;Elbert;MULHOUSE;MSC2;2020;350;24;Bahringer;CONTRAT PRO;Terminé;22/12/2020;;A pied
266188;Padberg;Moises;TOURS;BSC;2020;179;48;Waters;CONTRAT PRO;Stoppé;;Epitech;Train
179080;Kihn;Major;STRASBOURG;BSC;2020;168;23;Wuckert S.A.S.;STAGIAIRE;En cours;;;Velo
178825;Armstrong;Nigel;CAEN;ASC1;2020;28;29;Konopelski;STAGIAIRE;En cours;;;Train
245320;Trantow;Lisandro;PARIS;MSC2;2020;323;16;Auer Toy SAS;CONTRAT PRO;Terminé;23/02/2020;;Voiture
222368;Lemke;Kayli;NICE;MSC2;2020;330;12;Ward;CONTRAT PRO;Terminé;05/08/2020;;Train
266445;Wiegand;Ismael;CAEN;ASC2;2020;138;35;Koepp;STAGIAIRE;Stoppé;;Epitech;Velo
236770;Kertzmann;Shad;LA REUNION;MSC1;2020;254;10;Frami Halvorson et Fils;CONTRAT PRO;Terminé;;;Bus
263532;Sanford;Russel;LA REUNION;ASC2;2020;94;46;Marvin S.A.S.;STAGIAIRE;Stoppé;;Télécom ParisTech;Train
284778;Gorczany;Friedrich;LILLE;ASC2;2020;92;35;Leannon;STAGIAIRE;En cours;;;Voiture
230917;Crist;David;LILLE;MSC2;2020;241;5;Altenwerth SARL;CONTRAT PRO;Terminé;06/07/2020;;Train
286646;Prosacco;Marcel;CAEN;BSC;2020;194;40;Leuschke Tremblay SAS;CONTRAT PRO;En cours;;;A pied
260367;Dicki;Francisco;LYON;ASC1;2020;47;41;Hane;STAGIAIRE;Stoppé;;42;Voiture
232319;Romaguera;Keyshawn;BORDEAUX;MSC2;2020;302;4;Berge;STAGIAIRE;Terminé;06/06/2020;;Train
296741;VonRueden;Sierra;TOURS;BSC;2020;178;12;Herman;STAGIAIRE;En cours;;;A pied
169639;Pouros;Jared;BORDEAUX;MSC2;2020;327;46;Wyman S.A.;CONTRAT PRO;Terminé;16/03/2020;;Velo
239342;Hagenes;Tiara;NANTES;ASC1;2020;21;28;Kutch S.A.;STAGIAIRE;Stoppé;;Epitech;A pied
293507;Lockman;Jason;RENNE;ASC2;2020;109;39;Pfannerstill;STAGIAIRE;En cours;;;A pied
205635;Rosenbaum;Natalia;STRASBOURG;BSC;2020;135;27;Crona Schumm et Fils;CONTRAT PRO;En cours;;;Voiture
282640;Sipes;Dameon;LYON;MSC2;2020;254;0;Wisozk;STAGIAIRE;Terminé;17/12/2020;;Voiture
285089;Reinger;Merritt;CAEN;BSC;2020;158;50;Walsh;STAGIAIRE;En cours;;;Voiture
181901;Johnston;Dillan;MARSEILLE;MSC2;2020;333;11;Bruen Reichert SARL;CONTRAT PRO;Stoppé;;Ensimag;A pied
160390;Lang;Neva;BORDEAUX;BSC;2020;155;41;Kreiger Cartwright SA;CONTRAT PRO;Stoppé;;Télécom ParisTech;A pied
193383;Toy;Freddie;LA REUNION;ASC2;2020;73;30;Jenkins;STAGIAIRE;Terminé;;;Train
252686;Gulgowski;Ruben;CAEN;MSC2;2020;252;11;Abbott S.A.R.L.;CONTRAT PRO;Terminé;02/09/2020;;Bus
230232;Lindgren;Hester;STRASBOURG;ASC2;2020;133;16;Spinka Kub S.A.R.L.;STAGIAIRE;En cours;;;Velo
230583;Russel;Norbert;RENNE;ASC1;2020;54;12;Romaguera SARL;STAGIAIRE;Stoppé;;ESGI;A pied
209107;Runolfsdottir;Marisa;STRASBOURG;MSC1;2020;204;5;Hegmann S.A.;CONTRAT PRO;Terminé;;;Voiture
261402;Legros;Damien;PARIS;MSC2;2020;332;22;Sauer Davis SA;STAGIAIRE;Terminé;24/05/2020;;Bus
175423;O'Conner;Ransom;CAEN;ASC1;2020;68;36;Block SA;STAGIAIRE;Stoppé;;Télécom ParisTech;Velo
174850;Lemke;Mayra;PARIS;MSC2;2020;279;11;Sporer;CONTRAT PRO;Stoppé;;Digital Campus;A pied
282898;Bogisich;Margret;PARIS;ASC2;2020;137;12;Russel;STAGIAIRE;Terminé;;;Train
191872;Raynor;Liza;BORDEAUX;MSC1;2020;217;12;Gusikowski Jakubowski S.A.S.;CONTRAT PRO;En cours;;;Velo
267090;Rutherford;Cleo;NANTES;BSC;2020;193;9;Kessler Treutel et Fils;CONTRAT PRO;Terminé;;;Bus
201352;Funk;Maximilian;BORDEAUX;MSC1;2020;201;26;Satterfield SAS;CONTRAT PRO;Stoppé;;ETNA;Velo
225261;Streich;Chaim;LA REUNION;BSC;2020;124;4;Feil Blick S.A.;CONTRAT PRO;Terminé;;;Train
193143;Howe;Missouri;RENNE;ASC1;2020;29;10;Ankunding S.A.;STAGIAIRE;Terminé;;;A pied
195803;Stoltenberg;Angelita;MULHOUSE;ASC1;2020;38;3;Treutel Bergnaum S.A.S.;STAGIAIRE;En cours;;;Voiture
150090;Mitchell;Leda;CAEN;ASC1;2020;48;36;Wintheiser S.A.R.L.;STAGIAIRE;Stoppé;;ETNA;Train
182162;Moen;Jade;LILLE;MSC1;2020;204;26;Rodriguez;CONTRAT PRO;Terminé;;;Bus
206727;Hessel;Elsa;CAEN;BSC;2020;150;6;Halvorson;CONTRAT PRO;En cours;;;A pied
295261;Schumm;Marta;MARSEILLE;MSC1;2020;218;16;Jast SA;STAGIAIRE;Stoppé;;École Polytechnique X;Train
160628;Hintz;Claire;MARSEILLE;MSC1;2020;200;28;Franecki;CONTRAT PRO;En cours;;;Train
160181;Hegmann;Carmen;LILLE;ASC1;2020;35;6;Keebler;STAGIAIRE;Stoppé;;;Bus
253507;Greenfelder;Tre;BORDEAUX;BSC;2020;131;10;Stanton;STAGIAIRE;En cours;;;Voiture
179362;Bergstrom;Theron;NANTES;ASC1;2020;5;36;Beier Kuphal S.A.R.L.;STAGIAIRE;Terminé;;;Voiture
199663;Block;Lacey;NICE;ASC1;2020;30;13;Cormier S.A.R.L.;STAGIAIRE;Terminé;;;Train
215950;Miller;Efrain;TOURS;MSC2;2020;277;44;Haag;STAGIAIRE;Terminé;20/11/2020;;Velo
164698;Rutherford;Fiona;BORDEAUX;BSC;2020;169;38;Marvin;CONTRAT PRO;Stoppé;;;Train
296221;Ferry;Evangeline;MARSEILLE;BSC;2020;120;7;Leffler;STAGIAIRE;En cours;;;Train
245138;Kreiger;Maximus;NICE;ASC2;2020;85;0;Haley et Fils;STAGIAIRE;En cours;;;Velo
234397;Thompson;Shanna;STRASBOURG;ASC2;2020;135;23;Prosacco;STAGIAIRE;Terminé;;;Voiture
244356;Considine;Ezra;LA REUNION;ASC1;2020;50;41;Nolan;STAGIAIRE;En cours;;;Train
226564;Hermann;Shaina;LILLE;BSC;2020;144;30;Nikolaus SA;CONTRAT PRO;Stoppé;;École Polytechnique X;Voiture
170499;Torp;Audrey;STRASBOURG;ASC2;2020;131;7;Quigley Kerluke et Fils;STAGIAIRE;Terminé;;;Bus
197037;Spinka;Beatrice;MULHOUSE;ASC2;2020;100;34;Gutmann Keeling et Fils;STAGIAIRE;En cours;;;Train
201371;Larson;Marilyne;BORDEAUX;BSC;2020;126;20;Hane Monahan S.A.;CONTRAT PRO;En cours;;;Voiture
187156;McLaughlin;Shanny;STRASBOURG;ASC2;2020;80;21;Tillman SA;STAGIAIRE;Terminé;;;Bus
219513;Streich;Shanel;LA REUNION;BSC;2020;181;35;Mueller;STAGIAIRE;Terminé;;;A pied
237291;Metz;Elmo;MULHOUSE;MSC2;2020;299;31;Kassulke;STAGIAIRE;Terminé;18/07/2020;;Train
179857;Trantow;Hobart;STRASBOURG;MSC2;2020;254;13;Schimmel et Fils;STAGIAIRE;Terminé;23/11/2020;;Velo
172877;Kessler;Sven;LA REUNION;MSC1;2020;190;26;Weber;STAGIAIRE;En cours;;;Voiture
168639;Graham;Pascale;MULHOUSE;ASC2;2020;119;46;Heaney et Fils;STAGIAIRE;Terminé;;;Bus
239082;Kshlerin;Khalid;LYON;MSC2;2020;279;22;Terry SA;CONTRAT PRO;Terminé;22/07/2020;;Voiture
207180;O'Hara;Shaniya;MULHOUSE;MSC2;2020;324;26;Beier;CONTRAT PRO;Terminé;21/12/2020;;Velo
177864;Ebert;Dulce;BORDEAUX;BSC;2020;205;46;Davis;STAGIAIRE;Stoppé;;;Bus
159989;Brekke;Eugenia;RENNE;BSC;2020;202;6;Towne;STAGIAIRE;Stoppé;;Epita;Velo
247932;Davis;Alessia;CAEN;ASC2;2020;74;5;Ernser Little SA;STAGIAIRE;En cours;;;Voiture
270091;Stokes;Evie;BORDEAUX;BSC;2020;156;44;Turcotte;STAGIAIRE;En cours;;;Velo
283508;Hahn;Trey;NICE;BSC;2020;153;5;Little S.A.R.L.;STAGIAIRE;Stoppé;;Télécom ParisTech;A pied
204847;Breitenberg;Waldo;BORDEAUX;BSC;2020;170;2;Hickle;STAGIAIRE;Stoppé;;École Polytechnique X;Voiture
289674;Davis;Rosalyn;LYON;MSC2;2020;259;42;Wiegand;STAGIAIRE;Terminé;06/10/2020;;A pied
269046;Beer;Betty;NICE;BSC;2020;196;41;Boyer;CONTRAT PRO;En cours;;;Bus
203178;Schaefer;Cristina;LYON;MSC1;2020;266;45;Morissette Hauck S.A.S.;STAGIAIRE;En cours;;;A pied
155984;Terry;Shayne;MULHOUSE;BSC;2020;177;2;Fahey SARL;STAGIAIRE;Terminé;;;Velo
200825;Kutch;Audrey;TOURS;ASC2;2020;124;18;Bernhard;STAGIAIRE;Stoppé;;42;Train
250022;O'Conner;Bridgette;STRASBOURG;ASC1;2020;58;32;Sawayn et Fils;STAGIAIRE;En cours;;;Velo
281365;Zulauf;Theo;BORDEAUX;MSC2;2020;348;19;Dooley SAS;STAGIAIRE;Stoppé;;Epitech;Velo
153519;Wiegand;Emmalee;CAEN;MSC1;2020;256;16;Hickle;CONTRAT PRO;Stoppé;;Epitech;A pied
188298;Mills;Malvina;MULHOUSE;MSC2;2020;303;45;Langworth S.A.;STAGIAIRE;Terminé;24/07/2020;;Voiture
280601;Gottlieb;Dejuan;NICE;MSC2;2020;283;33;Kassulke SARL;CONTRAT PRO;Terminé;13/07/2020;;Bus
152655;Davis;Katelin;MULHOUSE;MSC2;2020;320;13;Gislason SAS;STAGIAIRE;Terminé;03/06/2020;;Bus
258541;Vandervort;Armando;RENNE;MSC2;2020;254;3;Wilderman S.A.R.L.;STAGIAIRE;Stoppé;;École Polytechnique X;Velo
238133;Metz;Enos;MARSEILLE;MSC2;2020;262;47;Kassulke et Fils;CONTRAT PRO;Stoppé;;École Polytechnique X;Voiture
158065;Pfeffer;Alexandra;CAEN;ASC1;2020;63;30;Schroeder;STAGIAIRE;Stoppé;;ESGI;Train
162771;Torphy;Lindsey;STRASBOURG;MSC1;2020;180;46;Ortiz;STAGIAIRE;Terminé;;;A pied
202195;Bogan;Zetta;MULHOUSE;ASC2;2020;108;47;Hettinger;STAGIAIRE;Stoppé;;ESGI;Bus
270946;Dooley;Jamaal;RENNE;ASC2;2020;103;11;McKenzie;STAGIAIRE;En cours;;;A pied
299108;Kohler;Lauretta;RENNE;ASC2;2020;138;40;Schneider;STAGIAIRE;Terminé;;;Bus
297556;Hamill;Woodrow;LYON;BSC;2020;127;22;Borer;CONTRAT PRO;Stoppé;;Epita;Velo
187395;Streich;Kareem;LYON;ASC1;2020;40;27;Haag;STAGIAIRE;En cours;;;Voiture
225373;McDermott;Felipa;LYON;MSC2;2020;242;16;Volkman;STAGIAIRE;Stoppé;;Télécom ParisTech;A pied
181526;Cormier;Jerry;RENNE;MSC2;2020;274;9;McClure Terry et Fils;CONTRAT PRO;Terminé;06/04/2020;;Voiture
274653;Stoltenberg;Delaney;LA REUNION;ASC2;2020;133;34;Mante Emmerich SA;STAGIAIRE;En cours;;;Bus
264220;Little;Rylan;NICE;MSC1;2020;255;16;Kirlin SA;STAGIAIRE;Stoppé;;ETNA;Bus
256694;Veum;Candido;LILLE;ASC1;2020;39;39;Dickens Herzog S.A.;STAGIAIRE;En cours;;;Train
